source.name	sequenceID	species	subtype	genotype	isolate_data.country	isolate_data.host_sci_name	isolate_data.collection_year
ncbi-nuccore-srlv	KF012304	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012305	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012306	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012307	SRLV	A	A3	USA	Ovis aries	2005
ncbi-nuccore-srlv	KF012308	SRLV	A	A3	USA	Ovis aries	2005
ncbi-nuccore-srlv	KF012309	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012310	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012311	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012312	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012313	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012314	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012315	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012316	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012317	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012318	SRLV	A	A3	USA	Ovis aries	2005
ncbi-nuccore-srlv	KF012319	SRLV	A	A3	USA	Ovis aries	2005
ncbi-nuccore-srlv	KF012320	SRLV	A	A3	USA	Ovis aries	2005
ncbi-nuccore-srlv	KF012321	SRLV	A	A3	USA	Ovis aries	2005
ncbi-nuccore-srlv	KF012322	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012323	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012324	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012325	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012326	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012327	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012328	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012329	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012330	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012331	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012332	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012333	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012334	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012335	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012336	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012337	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012338	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012339	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012340	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012341	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012342	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012343	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012344	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012345	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012346	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012347	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012348	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012349	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012350	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012351	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012352	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012353	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012354	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012355	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012356	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012357	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012358	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012359	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012360	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012361	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012362	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012363	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012364	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012365	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012366	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012367	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012368	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012369	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012370	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012371	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012372	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012373	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012374	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012375	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012376	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012377	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012378	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012379	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012380	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012381	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012382	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012383	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012384	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012385	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012386	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012387	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012388	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012389	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012390	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012391	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012392	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012393	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012394	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012395	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012396	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012397	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012398	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012399	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012400	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012401	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012402	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012403	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012404	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012405	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012406	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012407	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012408	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012409	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012410	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012411	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012412	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012413	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012414	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012415	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012416	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012417	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012418	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012419	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012420	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012421	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012422	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012423	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012424	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012425	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012426	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012427	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012428	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012429	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012430	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012431	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012432	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012433	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012434	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012435	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012436	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012437	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012438	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012439	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012440	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012441	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012442	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012443	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012444	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012445	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012446	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012447	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012448	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012449	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012450	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012451	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012452	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012453	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012454	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012455	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012456	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012457	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012458	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012459	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012460	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012461	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012462	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012463	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012464	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012465	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012466	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012467	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012468	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012469	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012470	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012471	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012472	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012473	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012474	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012475	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012476	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012477	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012478	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012479	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012480	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012481	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012482	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012483	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012484	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012485	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012486	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012487	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012488	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012489	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012490	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012491	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012492	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012493	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012494	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012495	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012496	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012497	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012498	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012499	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012500	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012501	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012502	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012503	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012504	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012505	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012506	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012507	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012508	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012509	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012510	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012511	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012512	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012513	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012514	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012515	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012516	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012517	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012518	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012519	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012520	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012521	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012522	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012523	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012524	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012525	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012526	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012527	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012528	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012529	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012530	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012531	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012532	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012533	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012534	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012535	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012536	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012537	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012538	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012539	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012540	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012541	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012542	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012543	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012544	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012545	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012546	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012547	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012548	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012549	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012550	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012551	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012552	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012553	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012554	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012555	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012556	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012557	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012558	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012559	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012560	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012561	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012562	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012563	SRLV	A	A3	USA	Ovis aries	2002
ncbi-nuccore-srlv	KF012564	SRLV	A	A3	USA	Ovis aries	2002
ncbi-nuccore-srlv	KF012565	SRLV	A	A3	USA	Ovis aries	2002
ncbi-nuccore-srlv	KF012566	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012567	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012568	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012569	SRLV	A	A3	USA	Ovis aries	2003
ncbi-nuccore-srlv	KF012570	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012571	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012572	SRLV	A	A3	USA	Ovis aries	2004
ncbi-nuccore-srlv	KF012573	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012574	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012575	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012576	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012577	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012578	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012579	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012580	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012581	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012582	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012583	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012584	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012585	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012586	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012587	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012588	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012589	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012590	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012591	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012592	SRLV	A	A3	USA	Ovis aries	2005
ncbi-nuccore-srlv	KF012593	SRLV	A	A3	USA	Ovis aries	2005
ncbi-nuccore-srlv	KF012594	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012595	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012596	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012597	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012598	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012599	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012600	SRLV	A	A3	USA	Ovis aries	2005
ncbi-nuccore-srlv	KF012601	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012602	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012603	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012604	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012605	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012606	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012607	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012608	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012609	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012610	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012611	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012612	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012613	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012614	SRLV	A	A3	USA	Ovis aries	2007
ncbi-nuccore-srlv	KF012615	SRLV	A	A3	USA	Ovis aries	2006
ncbi-nuccore-srlv	KF012616	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012617	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012618	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012619	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012620	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012621	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012622	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012623	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012624	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012625	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012626	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012627	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012628	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012629	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012630	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012631	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012632	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012633	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF012634	SRLV	A	A3	USA	Ovis aries	2010
ncbi-nuccore-srlv	KF024749	SRLV	A	A3	USA	Ovis aries	2002
